Person ID,Name,Gender,Age,Address,Aadhaar,Hand,Finger,Image Path
35,Rahul D,Male,45,Erode,3285 6151 3684,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\35__M_Left_thumb_finger.BMP
35,Rahul T,Male,56,Tiruchirapalli,3752 9420 8693,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\35__M_Right_index_finger.BMP
35,Akash F,Male,50,Thanjavur,6937 5897 8659,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\35__M_Right_little_finger.BMP
35,Vikram I,Male,52,Tiruchirapalli,8512 9981 8262,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\35__M_Right_middle_finger.BMP
35,Vikram F,Male,21,Tiruchirapalli,6598 3267 3946,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\35__M_Right_ring_finger.BMP
35,Akash J,Male,55,Erode,1708 7245 5738,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\35__M_Right_thumb_finger.BMP
360,Naveen F,Male,63,Coimbatore,3160 4378 4042,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\360__M_Left_index_finger.BMP
360,Vikram Z,Male,21,Coimbatore,7114 8836 1215,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\360__M_Left_little_finger.BMP
360,Rahul I,Male,62,Thanjavur,2722 8194 5739,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\360__M_Left_middle_finger.BMP
360,Rahul M,Male,54,Tiruchirapalli,6755 3824 8363,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\360__M_Left_ring_finger.BMP
360,Siddharth T,Male,49,Madurai,9520 6898 8120,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\360__M_Left_thumb_finger.BMP
360,Naveen N,Male,28,Tiruchirapalli,4104 7380 6199,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\360__M_Right_index_finger.BMP
360,Naveen B,Male,61,Madurai,1696 2234 8449,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\360__M_Right_little_finger.BMP
360,Siddharth Q,Male,25,Madurai,1760 6419 4219,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\360__M_Right_middle_finger.BMP
360,Siddharth E,Male,62,Chennai,5414 2100 4420,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\360__M_Right_ring_finger.BMP
360,Akash Q,Male,47,Tiruchirapalli,7558 8949 9904,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\360__M_Right_thumb_finger.BMP
361,Akash B,Male,46,Chennai,2235 8936 5741,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\361__M_Left_index_finger.BMP
361,Vikram H,Male,43,Dindigul,8271 3189 6352,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\361__M_Left_little_finger.BMP
361,Siddharth C,Male,52,Dindigul,8293 7651 7986,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\361__M_Left_middle_finger.BMP
361,Akash S,Male,28,Thanjavur,8474 5855 6066,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\361__M_Left_ring_finger.BMP
361,Siddharth O,Male,32,Tiruchirapalli,2707 3054 3534,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\361__M_Left_thumb_finger.BMP
361,Vikram A,Male,49,Thanjavur,8527 2560 7992,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\361__M_Right_index_finger.BMP
361,Akash W,Male,29,Madurai,4436 3697 3408,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\361__M_Right_little_finger.BMP
361,Naveen Z,Male,54,Coimbatore,3253 5543 5438,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\361__M_Right_middle_finger.BMP
361,Siddharth K,Male,57,Salem,8880 6982 5157,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\361__M_Right_ring_finger.BMP
361,Akash H,Male,26,Tiruchirapalli,4615 1771 3574,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\361__M_Right_thumb_finger.BMP
362,Naveen P,Male,65,Tirunelveli,7081 8798 6453,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\362__M_Left_index_finger.BMP
362,Akash C,Male,63,Coimbatore,1446 2952 7341,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\362__M_Left_little_finger.BMP
362,Kiran P,Male,46,Tiruchirapalli,3231 8119 7938,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\362__M_Left_middle_finger.BMP
362,Vikram X,Male,63,Tiruchirapalli,5464 3729 1899,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\362__M_Left_ring_finger.BMP
362,Naveen M,Male,30,Madurai,9271 4849 3556,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\362__M_Left_thumb_finger.BMP
362,Naveen M,Male,46,Chennai,2158 7279 7647,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\362__M_Right_index_finger.BMP
362,Rahul A,Male,46,Madurai,7785 2596 5912,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\362__M_Right_little_finger.BMP
362,Naveen N,Male,19,Tiruchirapalli,1970 8440 5416,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\362__M_Right_middle_finger.BMP
362,Kiran O,Male,65,Coimbatore,2980 4124 2827,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\362__M_Right_ring_finger.BMP
362,Akash Y,Male,47,Vellore,1537 3481 5769,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\362__M_Right_thumb_finger.BMP
363,Vikram K,Male,42,Thanjavur,7443 8555 5305,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\363__M_Left_index_finger.BMP
363,Naveen N,Male,33,Madurai,4457 1477 8579,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\363__M_Left_little_finger.BMP
363,Akash N,Male,18,Vellore,9911 7614 2051,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\363__M_Left_middle_finger.BMP
363,Kiran B,Male,53,Tirunelveli,4712 2602 7319,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\363__M_Left_ring_finger.BMP
363,Vikram I,Male,28,Erode,3806 9154 3274,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\363__M_Left_thumb_finger.BMP
363,Naveen P,Male,22,Madurai,2186 3491 7814,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\363__M_Right_index_finger.BMP
363,Siddharth A,Male,57,Coimbatore,6198 8840 6756,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\363__M_Right_little_finger.BMP
363,Kiran C,Male,55,Dindigul,3266 1333 7018,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\363__M_Right_middle_finger.BMP
363,Naveen Q,Male,27,Salem,4965 5037 7122,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\363__M_Right_ring_finger.BMP
363,Vikram Z,Male,36,Kanchipuram,7052 4100 4985,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\363__M_Right_thumb_finger.BMP
364,Siddharth H,Male,21,Tirunelveli,7930 1477 3970,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\364__M_Left_index_finger.BMP
364,Rahul F,Male,23,Tirunelveli,4715 5778 1717,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\364__M_Left_little_finger.BMP
364,Rahul Y,Male,64,Vellore,4608 8194 9730,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\364__M_Left_middle_finger.BMP
364,Siddharth L,Male,57,Tiruchirapalli,5796 7737 1590,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\364__M_Left_ring_finger.BMP
364,Akash D,Male,18,Tirunelveli,7745 4194 7726,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\364__M_Left_thumb_finger.BMP
364,Kiran M,Male,59,Dindigul,3547 4474 1232,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\364__M_Right_index_finger.BMP
364,Naveen Z,Male,56,Chennai,8268 7802 5008,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\364__M_Right_little_finger.BMP
364,Naveen J,Male,62,Tiruchirapalli,5556 4071 3428,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\364__M_Right_middle_finger.BMP
364,Naveen U,Male,25,Dindigul,2433 7642 6538,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\364__M_Right_ring_finger.BMP
364,Siddharth L,Male,62,Thanjavur,7459 2133 3953,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\364__M_Right_thumb_finger.BMP
365,Siddharth M,Male,32,Vellore,8216 3720 5833,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\365__M_Left_index_finger.BMP
365,Rahul P,Male,63,Thanjavur,3674 9094 9350,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\365__M_Left_little_finger.BMP
365,Akash E,Male,40,Chennai,6563 4905 2134,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\365__M_Left_middle_finger.BMP
365,Rahul N,Male,60,Erode,8384 3938 6669,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\365__M_Left_ring_finger.BMP
365,Vikram O,Male,59,Salem,1619 5113 7997,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\365__M_Left_thumb_finger.BMP
365,Rahul S,Male,42,Thanjavur,1783 5131 9315,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\365__M_Right_index_finger.BMP
365,Akash M,Male,43,Thanjavur,6276 9044 2754,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\365__M_Right_little_finger.BMP
365,Siddharth T,Male,47,Dindigul,3414 6085 6112,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\365__M_Right_middle_finger.BMP
365,Rahul F,Male,39,Thanjavur,7099 4470 4001,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\365__M_Right_ring_finger.BMP
365,Akash O,Male,58,Tirunelveli,6202 3710 3457,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\365__M_Right_thumb_finger.BMP
366,Akash S,Male,48,Chennai,5980 7133 8619,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\366__M_Left_index_finger.BMP
366,Kiran O,Male,37,Thanjavur,7091 5454 1548,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\366__M_Left_little_finger.BMP
366,Rahul C,Male,23,Thanjavur,2526 8896 4967,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\366__M_Left_middle_finger.BMP
366,Naveen B,Male,62,Tirunelveli,6819 2223 4734,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\366__M_Left_ring_finger.BMP
366,Siddharth F,Male,30,Tiruchirapalli,5002 9103 9656,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\366__M_Left_thumb_finger.BMP
366,Naveen L,Male,42,Kanchipuram,5648 9531 6061,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\366__M_Right_index_finger.BMP
366,Akash O,Male,35,Chennai,7970 3454 5385,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\366__M_Right_little_finger.BMP
366,Naveen L,Male,32,Madurai,1523 3010 5850,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\366__M_Right_middle_finger.BMP
366,Naveen V,Male,44,Thanjavur,3458 4762 8523,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\366__M_Right_ring_finger.BMP
366,Akash Z,Male,34,Dindigul,1095 6333 8393,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\366__M_Right_thumb_finger.BMP
367,Naveen H,Male,31,Vellore,3319 1202 5747,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\367__M_Left_index_finger.BMP
367,Siddharth R,Male,55,Chennai,5323 6366 7305,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\367__M_Left_little_finger.BMP
367,Siddharth P,Male,48,Tiruchirapalli,3679 1916 6380,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\367__M_Left_middle_finger.BMP
367,Siddharth H,Male,44,Tiruchirapalli,3049 7174 8360,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\367__M_Left_ring_finger.BMP
367,Kiran D,Male,63,Dindigul,2100 3736 7642,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\367__M_Left_thumb_finger.BMP
367,Rahul A,Male,18,Coimbatore,4208 1317 5811,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\367__M_Right_index_finger.BMP
367,Kiran L,Male,52,Salem,9149 3497 5247,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\367__M_Right_little_finger.BMP
367,Akash C,Male,34,Thanjavur,2356 1085 6671,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\367__M_Right_middle_finger.BMP
367,Akash I,Male,41,Madurai,8539 6196 1312,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\367__M_Right_ring_finger.BMP
367,Rahul M,Male,64,Dindigul,6958 3795 4727,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\367__M_Right_thumb_finger.BMP
368,Siddharth T,Male,48,Tirunelveli,2732 3446 3739,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\368__M_Left_index_finger.BMP
368,Rahul W,Male,37,Dindigul,1812 8397 7254,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\368__M_Left_little_finger.BMP
368,Naveen E,Male,36,Coimbatore,8301 9335 4381,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\368__M_Left_middle_finger.BMP
368,Rahul M,Male,48,Dindigul,8961 5130 5874,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\368__M_Left_ring_finger.BMP
368,Naveen N,Male,24,Tirunelveli,8879 7184 9613,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\368__M_Left_thumb_finger.BMP
368,Vikram D,Male,58,Tiruchirapalli,8144 5040 3138,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\368__M_Right_index_finger.BMP
368,Akash L,Male,20,Madurai,5345 3611 7721,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\368__M_Right_little_finger.BMP
368,Vikram L,Male,40,Thanjavur,9969 4844 7092,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\368__M_Right_middle_finger.BMP
368,Kiran N,Male,62,Salem,5489 6752 5370,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\368__M_Right_ring_finger.BMP
368,Akash I,Male,61,Dindigul,8206 6918 9220,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\368__M_Right_thumb_finger.BMP
369,Priya I,Female,46,Salem,3523 5333 9563,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\369__F_Left_index_finger.BMP
369,Kavya A,Female,44,Tirunelveli,2709 8357 6578,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\369__F_Left_little_finger.BMP
369,Divya H,Female,33,Vellore,8873 8199 4884,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\369__F_Left_middle_finger.BMP
369,Meena N,Female,24,Kanchipuram,5030 4477 4142,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\369__F_Left_ring_finger.BMP
369,Priya K,Female,32,Dindigul,5252 1049 6425,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\369__F_Left_thumb_finger.BMP
369,Kavya W,Female,37,Coimbatore,1972 5798 8942,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\369__F_Right_index_finger.BMP
369,Divya S,Female,46,Chennai,4158 3685 2293,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\369__F_Right_little_finger.BMP
369,Sneha J,Female,56,Chennai,1993 9761 7354,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\369__F_Right_middle_finger.BMP
369,Anjali N,Female,53,Tirunelveli,5852 5154 1405,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\369__F_Right_ring_finger.BMP
369,Meena H,Female,37,Erode,3792 3420 2565,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\369__F_Right_thumb_finger.BMP
36,Vikram N,Male,55,Vellore,9534 1476 7339,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\36__M_Left_index_finger.BMP
36,Vikram T,Male,39,Erode,9163 5322 6787,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\36__M_Left_little_finger.BMP
36,Rahul D,Male,64,Vellore,7819 4424 5933,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\36__M_Left_middle_finger.BMP
36,Vikram S,Male,27,Coimbatore,3789 1300 3420,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\36__M_Left_ring_finger.BMP
36,Kiran M,Male,30,Vellore,2387 5264 8071,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\36__M_Left_thumb_finger.BMP
36,Vikram L,Male,19,Vellore,6935 8773 6755,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\36__M_Right_index_finger.BMP
36,Vikram D,Male,40,Salem,7511 1912 8925,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\36__M_Right_little_finger.BMP
36,Vikram N,Male,33,Erode,9531 6134 6946,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\36__M_Right_middle_finger.BMP
36,Rahul Z,Male,33,Chennai,8021 9963 4336,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\36__M_Right_ring_finger.BMP
36,Akash T,Male,55,Erode,9638 7224 9782,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\36__M_Right_thumb_finger.BMP
370,Naveen Q,Male,53,Madurai,7341 4611 8389,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\370__M_Left_index_finger.BMP
370,Siddharth W,Male,19,Vellore,8321 5259 1027,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\370__M_Left_little_finger.BMP
370,Vikram S,Male,20,Salem,5164 1759 1747,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\370__M_Left_middle_finger.BMP
370,Naveen I,Male,25,Erode,2556 7113 4469,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\370__M_Left_ring_finger.BMP
370,Rahul R,Male,52,Madurai,9231 1427 1980,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\370__M_Left_thumb_finger.BMP
370,Kiran W,Male,64,Coimbatore,7725 9814 6457,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\370__M_Right_index_finger.BMP
370,Akash F,Male,20,Dindigul,3035 9267 8046,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\370__M_Right_little_finger.BMP
370,Naveen O,Male,25,Tiruchirapalli,1232 2234 6659,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\370__M_Right_middle_finger.BMP
370,Rahul S,Male,39,Vellore,7688 2358 4940,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\370__M_Right_ring_finger.BMP
370,Siddharth H,Male,21,Kanchipuram,3164 7846 4709,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\370__M_Right_thumb_finger.BMP
371,Siddharth R,Male,57,Thanjavur,5764 6710 2489,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\371__M_Left_index_finger.BMP
371,Akash E,Male,49,Tiruchirapalli,7474 3714 8001,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\371__M_Left_little_finger.BMP
371,Akash P,Male,57,Tiruchirapalli,1527 9478 2340,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\371__M_Left_middle_finger.BMP
371,Kiran P,Male,22,Thanjavur,9313 9422 6385,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\371__M_Left_ring_finger.BMP
371,Kiran H,Male,40,Erode,1455 5626 9167,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\371__M_Left_thumb_finger.BMP
371,Vikram A,Male,25,Tirunelveli,7388 2587 8849,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\371__M_Right_index_finger.BMP
371,Kiran V,Male,23,Erode,4854 5513 8821,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\371__M_Right_little_finger.BMP
371,Vikram O,Male,40,Salem,8198 5900 8841,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\371__M_Right_middle_finger.BMP
371,Siddharth U,Male,20,Coimbatore,6642 4482 5174,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\371__M_Right_ring_finger.BMP
371,Kiran R,Male,19,Dindigul,8026 9414 3652,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\371__M_Right_thumb_finger.BMP
372,Kiran L,Male,57,Tiruchirapalli,3785 1442 6930,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\372__M_Left_index_finger.BMP
372,Vikram D,Male,54,Vellore,1737 8663 2396,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\372__M_Left_little_finger.BMP
372,Siddharth C,Male,35,Tiruchirapalli,6058 3467 9980,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\372__M_Left_middle_finger.BMP
372,Kiran Z,Male,23,Coimbatore,9715 8804 9642,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\372__M_Left_ring_finger.BMP
372,Rahul F,Male,53,Madurai,5231 8306 9591,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\372__M_Left_thumb_finger.BMP
372,Naveen P,Male,43,Kanchipuram,3196 5682 9739,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\372__M_Right_index_finger.BMP
372,Rahul B,Male,23,Coimbatore,9788 5943 4412,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\372__M_Right_little_finger.BMP
372,Rahul S,Male,46,Chennai,2676 3565 7924,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\372__M_Right_middle_finger.BMP
372,Kiran R,Male,56,Chennai,9369 3094 6652,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\372__M_Right_ring_finger.BMP
372,Akash U,Male,65,Erode,4456 9273 1500,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\372__M_Right_thumb_finger.BMP
373,Rahul L,Male,41,Vellore,7077 5622 7421,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\373__M_Left_index_finger.BMP
373,Naveen F,Male,47,Coimbatore,8473 8512 7051,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\373__M_Left_little_finger.BMP
373,Rahul B,Male,20,Tiruchirapalli,6631 8466 8380,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\373__M_Left_middle_finger.BMP
373,Kiran D,Male,38,Erode,5095 3101 8669,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\373__M_Left_ring_finger.BMP
373,Akash E,Male,55,Kanchipuram,4661 9292 5860,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\373__M_Left_thumb_finger.BMP
373,Naveen D,Male,51,Tiruchirapalli,2370 9649 1016,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\373__M_Right_index_finger.BMP
373,Siddharth V,Male,26,Dindigul,5383 7989 6465,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\373__M_Right_little_finger.BMP
373,Akash Q,Male,48,Salem,1396 1223 1148,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\373__M_Right_middle_finger.BMP
373,Rahul Z,Male,22,Madurai,3555 1030 4550,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\373__M_Right_ring_finger.BMP
373,Naveen T,Male,27,Vellore,3352 6906 8808,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\373__M_Right_thumb_finger.BMP
374,Kiran S,Male,35,Chennai,9584 4975 4113,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\374__M_Left_index_finger.BMP
374,Naveen M,Male,58,Tirunelveli,2631 5014 5079,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\374__M_Left_little_finger.BMP
374,Kiran H,Male,23,Tirunelveli,3716 6995 3781,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\374__M_Left_middle_finger.BMP
374,Siddharth P,Male,37,Chennai,5666 3612 7715,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\374__M_Left_ring_finger.BMP
374,Kiran U,Male,65,Tiruchirapalli,8305 7072 2860,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\374__M_Left_thumb_finger.BMP
374,Naveen A,Male,19,Salem,5365 2144 7085,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\374__M_Right_index_finger.BMP
374,Vikram C,Male,64,Tirunelveli,6977 4023 4881,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\374__M_Right_little_finger.BMP
374,Akash Y,Male,26,Tiruchirapalli,6609 9131 9757,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\374__M_Right_middle_finger.BMP
374,Rahul Q,Male,41,Madurai,9190 4887 8025,Right,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\374__M_Right_ring_finger.BMP
374,Akash I,Male,59,Kanchipuram,6082 8484 5423,Right,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\374__M_Right_thumb_finger.BMP
375,Vikram N,Male,18,Chennai,6590 3168 2870,Left,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\375__M_Left_index_finger.BMP
375,Naveen H,Male,37,Chennai,2489 4069 1935,Left,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\375__M_Left_little_finger.BMP
375,Siddharth M,Male,61,Dindigul,9914 8585 7179,Left,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\375__M_Left_middle_finger.BMP
375,Akash A,Male,59,Chennai,1177 8036 9933,Left,ring,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\375__M_Left_ring_finger.BMP
375,Rahul M,Male,44,Coimbatore,4304 5606 3795,Left,thumb,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\375__M_Left_thumb_finger.BMP
375,Vikram O,Male,37,Vellore,9087 3339 6766,Right,index,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\375__M_Right_index_finger.BMP
375,Rahul Z,Male,61,Erode,6252 4070 4313,Right,little,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\375__M_Right_little_finger.BMP
375,Rahul G,Male,20,Erode,8506 9421 5639,Right,middle,C:/manoj/projects/llb/archive (1)/SOCOFing/Real\375__M_Right_middle_finger.BMP
